Tamaño,Hilos,algoritmo,tiempo
8192,8,Paralelo V1,1131
8192,16,Paralelo V1,3741
8192,32,Paralelo V1,9620
8192,64,Paralelo V1,17983
8192,128,Paralelo V1,45190
8192,256,Paralelo V1,123425
8192,512,Paralelo V1,190739
8192,1024,Paralelo V1,530389
8192,2048,Paralelo V1,851935
8192,4096,Paralelo V1,1816132
8192,1,Secuencial,57
8192,1,Paralelo V1,91
8192,2,Paralelo V1,216
8192,4,Paralelo V1,362
8192,8,Paralelo V1,1854
8192,16,Paralelo V1,5031
8192,32,Paralelo V1,11634
8192,64,Paralelo V1,19723
8192,128,Paralelo V1,43050
8192,256,Paralelo V1,94523
8192,512,Paralelo V1,177650
8192,1024,Paralelo V1,353273
8192,2048,Paralelo V1,770037
8192,4096,Paralelo V1,1881766
8192,1,Secuencial,40
8192,1,Paralelo V1,74
8192,2,Paralelo V1,119
8192,4,Paralelo V1,193
8192,8,Paralelo V1,835
8192,16,Paralelo V1,3172
8192,32,Paralelo V1,9570
8192,64,Paralelo V1,18216
8192,128,Paralelo V1,48067
8192,256,Paralelo V1,111949
8192,512,Paralelo V1,266448
8192,1024,Paralelo V1,419690
8192,2048,Paralelo V1,1018177
8192,4096,Paralelo V1,1849490
8192,1,Secuencial,57
8192,1,Paralelo V1,139
8192,2,Paralelo V1,219
8192,4,Paralelo V1,622
8192,8,Paralelo V1,1659
8192,16,Paralelo V1,4869
8192,32,Paralelo V1,11708
8192,64,Paralelo V1,18778
8192,128,Paralelo V1,42238
8192,256,Paralelo V1,94059
8192,512,Paralelo V1,174069
8192,1024,Paralelo V1,348446
8192,2048,Paralelo V1,741564
8192,4096,Paralelo V1,1796224
8192,1,Secuencial,57
8192,1,Paralelo V1,149
8192,2,Paralelo V1,205
8192,4,Paralelo V1,346
8192,8,Paralelo V1,1661
8192,16,Paralelo V1,5966
8192,32,Paralelo V1,13794
8192,64,Paralelo V1,23139
8192,128,Paralelo V1,42260
8192,256,Paralelo V1,95927
8192,512,Paralelo V1,179411
8192,1024,Paralelo V1,384133
8192,2048,Paralelo V1,914809
8192,4096,Paralelo V1,1947657
8192,1,Secuencial,57
8192,1,Paralelo V1,89
8192,2,Paralelo V1,227
8192,4,Paralelo V1,334
8192,8,Paralelo V1,1320
8192,16,Paralelo V1,4734
8192,32,Paralelo V1,10699
8192,64,Paralelo V1,19190
8192,128,Paralelo V1,42304
8192,256,Paralelo V1,95976
8192,512,Paralelo V1,176398
8192,1024,Paralelo V1,353490
8192,2048,Paralelo V1,869035
8192,4096,Paralelo V1,1702314
8192,1,Secuencial,37
8192,1,Paralelo V1,74
8192,2,Paralelo V1,118
8192,4,Paralelo V1,191
8192,8,Paralelo V1,1157
8192,16,Paralelo V1,3386
8192,32,Paralelo V1,9524
8192,64,Paralelo V1,18067
8192,128,Paralelo V1,44345
8192,256,Paralelo V1,96552
8192,512,Paralelo V1,187320
8192,1024,Paralelo V1,427842
8192,2048,Paralelo V1,856922
8192,4096,Paralelo V1,1901728
8192,1,Secuencial,37
8192,1,Paralelo V1,83
8192,2,Paralelo V1,119
8192,4,Paralelo V1,215
8192,8,Paralelo V1,1069
8192,16,Paralelo V1,3387
8192,32,Paralelo V1,10440
8192,64,Paralelo V1,21235
8192,128,Paralelo V1,40494
8192,256,Paralelo V1,108935
8192,512,Paralelo V1,202265
8192,1024,Paralelo V1,386382
8192,2048,Paralelo V1,803908
8192,4096,Paralelo V1,2170283
8192,1,Secuencial,57
8192,1,Paralelo V1,146
8192,2,Paralelo V1,278
8192,4,Paralelo V1,467
8192,8,Paralelo V1,2004
8192,16,Paralelo V1,7336
8192,32,Paralelo V1,16766
8192,64,Paralelo V1,31829
8192,128,Paralelo V1,76092
8192,256,Paralelo V1,164127
8192,512,Paralelo V1,241914
8192,1024,Paralelo V1,414045
8192,2048,Paralelo V1,730937
8192,4096,Paralelo V1,1618355
8192,1,Secuencial,37
8192,1,Paralelo V1,74
8192,2,Paralelo V1,117
8192,4,Paralelo V1,178
8192,8,Paralelo V1,1030
8192,16,Paralelo V1,3258
8192,32,Paralelo V1,9822
8192,64,Paralelo V1,17557
8192,128,Paralelo V1,43078
8192,256,Paralelo V1,85743
8192,512,Paralelo V1,165886
8192,1024,Paralelo V1,349037
8192,2048,Paralelo V1,754808
8192,4096,Paralelo V1,1683350
8192,1,Secuencial,37
8192,1,Paralelo V1,54
8192,2,Paralelo V1,105
8192,4,Paralelo V1,247
8192,8,Paralelo V1,921
8192,16,Paralelo V1,3312
8192,32,Paralelo V1,10827
8192,64,Paralelo V1,18511
8192,128,Paralelo V1,41737
8192,256,Paralelo V1,92240
8192,512,Paralelo V1,167572
8192,1024,Paralelo V1,343691
8192,2048,Paralelo V1,751736
8192,4096,Paralelo V1,1715356
8192,1,Secuencial,57
8192,1,Paralelo V1,166
8192,2,Paralelo V1,265
8192,4,Paralelo V1,290
8192,8,Paralelo V1,1374
8192,16,Paralelo V1,5089
8192,32,Paralelo V1,11695
8192,64,Paralelo V1,20610
8192,128,Paralelo V1,46953
8192,256,Paralelo V1,102112
8192,512,Paralelo V1,194935
8192,1024,Paralelo V1,376623
8192,2048,Paralelo V1,883980
8192,4096,Paralelo V1,2207182
8192,1,Secuencial,57
8192,1,Paralelo V1,117
8192,2,Paralelo V1,242
8192,4,Paralelo V1,428
8192,8,Paralelo V1,1166
8192,16,Paralelo V1,4401
8192,32,Paralelo V1,10023
8192,64,Paralelo V1,18467
8192,128,Paralelo V1,42246
8192,256,Paralelo V1,94640
8192,512,Paralelo V1,183866
8192,1024,Paralelo V1,374474
8192,2048,Paralelo V1,783178
8192,4096,Paralelo V1,1733482
8192,1,Secuencial,57
8192,1,Paralelo V1,122
8192,2,Paralelo V1,217
8192,4,Paralelo V1,371
8192,8,Paralelo V1,1582
8192,16,Paralelo V1,5095
8192,32,Paralelo V1,11222
8192,64,Paralelo V1,18421
8192,128,Paralelo V1,41784
8192,256,Paralelo V1,91679
8192,512,Paralelo V1,165159
8192,1024,Paralelo V1,344249
8192,2048,Paralelo V1,848460
8192,4096,Paralelo V1,2207112
8192,1,Secuencial,57
8192,1,Paralelo V1,107
8192,2,Paralelo V1,200
8192,4,Paralelo V1,354
8192,8,Paralelo V1,1068
8192,16,Paralelo V1,3907
8192,32,Paralelo V1,9682
8192,64,Paralelo V1,19291
8192,128,Paralelo V1,42322
8192,256,Paralelo V1,95076
8192,512,Paralelo V1,178332
8192,1024,Paralelo V1,363035
8192,2048,Paralelo V1,763649
8192,4096,Paralelo V1,1887273
8192,1,Secuencial,57
8192,1,Paralelo V1,180
8192,2,Paralelo V1,370
8192,4,Paralelo V1,532
8192,8,Paralelo V1,1514
8192,16,Paralelo V1,4725
8192,32,Paralelo V1,11417
8192,64,Paralelo V1,18230
8192,128,Paralelo V1,45949
8192,256,Paralelo V1,103446
8192,512,Paralelo V1,246711
8192,1024,Paralelo V1,390150
8192,2048,Paralelo V1,767396
8192,4096,Paralelo V1,1927011
8192,1,Secuencial,57
8192,1,Paralelo V1,91
8192,2,Paralelo V1,186
8192,4,Paralelo V1,315
8192,8,Paralelo V1,1159
8192,16,Paralelo V1,3739
8192,32,Paralelo V1,9381
8192,64,Paralelo V1,17341
8192,128,Paralelo V1,41483
8192,256,Paralelo V1,93322
8192,512,Paralelo V1,177921
8192,1024,Paralelo V1,361333
8192,2048,Paralelo V1,769892
8192,4096,Paralelo V1,1944431
8192,1,Secuencial,57
8192,1,Paralelo V1,122
8192,2,Paralelo V1,165
8192,4,Paralelo V1,455
8192,8,Paralelo V1,1224
8192,16,Paralelo V1,4442
8192,32,Paralelo V1,11480
8192,64,Paralelo V1,21143
8192,128,Paralelo V1,41055
8192,256,Paralelo V1,94730
8192,512,Paralelo V1,181884
8192,1024,Paralelo V1,354493
8192,2048,Paralelo V1,767798
8192,4096,Paralelo V1,2161513
8192,1,Secuencial,37
8192,1,Paralelo V1,74
8192,2,Paralelo V1,117
8192,4,Paralelo V1,200
8192,8,Paralelo V1,932
8192,16,Paralelo V1,3561
8192,32,Paralelo V1,10462
8192,64,Paralelo V1,19241
8192,128,Paralelo V1,41598
8192,256,Paralelo V1,95189
8192,512,Paralelo V1,177462
8192,1024,Paralelo V1,360767
8192,2048,Paralelo V1,772270
8192,4096,Paralelo V1,1906836
8192,1,Secuencial,57
8192,1,Paralelo V1,172
8192,2,Paralelo V1,231
8192,4,Paralelo V1,421
8192,8,Paralelo V1,1273
8192,16,Paralelo V1,4375
8192,32,Paralelo V1,11133
8192,64,Paralelo V1,18517
8192,128,Paralelo V1,42426
8192,256,Paralelo V1,92614
8192,512,Paralelo V1,180363
8192,1024,Paralelo V1,353302
8192,2048,Paralelo V1,814799
8192,4096,Paralelo V1,1867812
8192,1,Secuencial,54
8192,1,Paralelo V1,107
8192,2,Paralelo V1,326
8192,4,Paralelo V1,332
8192,8,Paralelo V1,1382
8192,16,Paralelo V1,4311
8192,32,Paralelo V1,10282
8192,64,Paralelo V1,18894
8192,128,Paralelo V1,41199
8192,256,Paralelo V1,93295
8192,512,Paralelo V1,175111
8192,1024,Paralelo V1,361008
8192,2048,Paralelo V1,781137
8192,4096,Paralelo V1,2035742
8192,1,Secuencial,55
8192,1,Paralelo V1,138
8192,2,Paralelo V1,202
8192,4,Paralelo V1,412
8192,8,Paralelo V1,1411
8192,16,Paralelo V1,4947
8192,32,Paralelo V1,11079
8192,64,Paralelo V1,19168
8192,128,Paralelo V1,43907
8192,256,Paralelo V1,92809
8192,512,Paralelo V1,182772
8192,1024,Paralelo V1,367449
8192,2048,Paralelo V1,846738
8192,4096,Paralelo V1,1728586
8192,1,Secuencial,57
8192,1,Paralelo V1,208
8192,2,Paralelo V1,259
8192,4,Paralelo V1,590
8192,8,Paralelo V1,2141
8192,16,Paralelo V1,6782
8192,32,Paralelo V1,15578
8192,64,Paralelo V1,22745
8192,128,Paralelo V1,46304
8192,256,Paralelo V1,92437
8192,512,Paralelo V1,178549
8192,1024,Paralelo V1,358411
8192,2048,Paralelo V1,1082293
8192,4096,Paralelo V1,1964766
8192,1,Secuencial,57
8192,1,Paralelo V1,116
8192,2,Paralelo V1,236
8192,4,Paralelo V1,271
8192,8,Paralelo V1,1187
8192,16,Paralelo V1,3935
8192,32,Paralelo V1,10394
8192,64,Paralelo V1,18907
8192,128,Paralelo V1,42707
8192,256,Paralelo V1,93878
8192,512,Paralelo V1,184209
8192,1024,Paralelo V1,378644
8192,2048,Paralelo V1,826643
8192,4096,Paralelo V1,2002625
8192,1,Secuencial,57
8192,1,Paralelo V1,88
8192,2,Paralelo V1,129
8192,4,Paralelo V1,309
8192,8,Paralelo V1,1143
8192,16,Paralelo V1,5131
8192,32,Paralelo V1,11630
8192,64,Paralelo V1,20543
8192,128,Paralelo V1,39333
8192,256,Paralelo V1,100577
8192,512,Paralelo V1,235915
8192,1024,Paralelo V1,359370
8192,2048,Paralelo V1,860487
8192,4096,Paralelo V1,1757560
8192,1,Secuencial,57
8192,1,Paralelo V1,133
8192,2,Paralelo V1,156
8192,4,Paralelo V1,373
8192,8,Paralelo V1,1188
8192,16,Paralelo V1,3813
8192,32,Paralelo V1,10157
8192,64,Paralelo V1,21859
8192,128,Paralelo V1,46621
8192,256,Paralelo V1,114831
8192,512,Paralelo V1,253340
8192,1024,Paralelo V1,360978
8192,2048,Paralelo V1,768329
8192,4096,Paralelo V1,1765958
8192,1,Secuencial,57
8192,1,Paralelo V1,79
8192,2,Paralelo V1,165
8192,4,Paralelo V1,263
8192,8,Paralelo V1,1175
8192,16,Paralelo V1,3776
8192,32,Paralelo V1,10714
8192,64,Paralelo V1,18505
8192,128,Paralelo V1,43865
8192,256,Paralelo V1,124774
8192,512,Paralelo V1,265069
8192,1024,Paralelo V1,359463
8192,2048,Paralelo V1,748617
8192,4096,Paralelo V1,1504277
8192,1,Secuencial,37
8192,1,Paralelo V1,73
8192,2,Paralelo V1,143
8192,4,Paralelo V1,263
8192,8,Paralelo V1,980
8192,16,Paralelo V1,3275
8192,32,Paralelo V1,9877
8192,64,Paralelo V1,16823
8192,128,Paralelo V1,37879
8192,256,Paralelo V1,91368
8192,512,Paralelo V1,162559
8192,1024,Paralelo V1,344390
8192,2048,Paralelo V1,756627
8192,4096,Paralelo V1,1589611
8192,1,Secuencial,45
8192,1,Paralelo V1,83
8192,2,Paralelo V1,122
8192,4,Paralelo V1,221
8192,8,Paralelo V1,904
8192,16,Paralelo V1,3262
8192,32,Paralelo V1,9669
8192,64,Paralelo V1,18133
8192,128,Paralelo V1,40462
8192,256,Paralelo V1,98857
8192,512,Paralelo V1,206037
8192,1024,Paralelo V1,382767
8192,2048,Paralelo V1,814560
8192,4096,Paralelo V1,2002079
8192,1,Secuencial,57
8192,1,Paralelo V1,123
8192,2,Paralelo V1,139
8192,4,Paralelo V1,220
8192,8,Paralelo V1,1075
8192,16,Paralelo V1,3786
8192,32,Paralelo V1,9506
8192,64,Paralelo V1,18256
8192,128,Paralelo V1,43713
8192,256,Paralelo V1,126154
8192,512,Paralelo V1,247919
8192,1024,Paralelo V1,358149
8192,2048,Paralelo V1,895073
8192,4096,Paralelo V1,1809800
8192,1,Secuencial,57
8192,1,Paralelo V1,109
8192,2,Paralelo V1,306
8192,4,Paralelo V1,395
8192,8,Paralelo V1,1245
8192,16,Paralelo V1,4120
8192,32,Paralelo V1,10811
8192,64,Paralelo V1,19740
8192,128,Paralelo V1,42846
8192,256,Paralelo V1,91510
8192,512,Paralelo V1,181950
8192,1024,Paralelo V1,385040
8192,2048,Paralelo V1,726215
8192,4096,Paralelo V1,1669127
8192,1,Secuencial,57
8192,1,Paralelo V1,161
8192,2,Paralelo V1,161
8192,4,Paralelo V1,316
8192,8,Paralelo V1,1120
8192,16,Paralelo V1,3888
8192,32,Paralelo V1,10715
8192,64,Paralelo V1,18939
8192,128,Paralelo V1,41608
8192,256,Paralelo V1,92931
8192,512,Paralelo V1,177574
8192,1024,Paralelo V1,359675
8192,2048,Paralelo V1,804920
8192,4096,Paralelo V1,1961246
8192,1,Secuencial,57
8192,1,Paralelo V1,528
8192,2,Paralelo V1,434
8192,4,Paralelo V1,446
8192,8,Paralelo V1,2526
8192,16,Paralelo V1,8246
8192,32,Paralelo V1,17248
8192,64,Paralelo V1,23565
8192,128,Paralelo V1,43718
8192,256,Paralelo V1,109392
8192,512,Paralelo V1,249735
8192,1024,Paralelo V1,387850
8192,2048,Paralelo V1,761843
8192,4096,Paralelo V1,1911871
8192,1,Secuencial,57
8192,1,Paralelo V1,115
8192,2,Paralelo V1,179
8192,4,Paralelo V1,382
8192,8,Paralelo V1,1513
8192,16,Paralelo V1,4276
8192,32,Paralelo V1,10704
8192,64,Paralelo V1,19683
8192,128,Paralelo V1,44302
8192,256,Paralelo V1,94948
8192,512,Paralelo V1,185767
8192,1024,Paralelo V1,365813
8192,2048,Paralelo V1,800326
8192,4096,Paralelo V1,1797428
8192,1,Secuencial,57
8192,1,Paralelo V1,108
8192,2,Paralelo V1,140
8192,4,Paralelo V1,238
8192,8,Paralelo V1,1060
8192,16,Paralelo V1,3844
8192,32,Paralelo V1,9835
8192,64,Paralelo V1,18014
8192,128,Paralelo V1,42277
8192,256,Paralelo V1,112400
8192,512,Paralelo V1,233591
8192,1024,Paralelo V1,349897
8192,2048,Paralelo V1,762784
8192,4096,Paralelo V1,1790834
8192,1,Secuencial,57
8192,1,Paralelo V1,98
8192,2,Paralelo V1,142
8192,4,Paralelo V1,230
8192,8,Paralelo V1,1091
8192,16,Paralelo V1,3780
8192,32,Paralelo V1,9666
8192,64,Paralelo V1,17966
8192,128,Paralelo V1,39675
8192,256,Paralelo V1,104659
8192,512,Paralelo V1,289354
8192,1024,Paralelo V1,463026
8192,2048,Paralelo V1,855584
8192,4096,Paralelo V1,1791694
8192,1,Secuencial,57
8192,1,Paralelo V1,251
8192,2,Paralelo V1,275
8192,4,Paralelo V1,361
8192,8,Paralelo V1,1783
8192,16,Paralelo V1,5837
8192,32,Paralelo V1,14254
8192,64,Paralelo V1,22574
8192,128,Paralelo V1,43079
8192,256,Paralelo V1,92524
8192,512,Paralelo V1,183622
8192,1024,Paralelo V1,384760
8192,2048,Paralelo V1,852237
8192,4096,Paralelo V1,1762645
8192,1,Secuencial,55
8192,1,Paralelo V1,173
8192,2,Paralelo V1,209
8192,4,Paralelo V1,361
8192,8,Paralelo V1,1259
8192,16,Paralelo V1,4044
8192,32,Paralelo V1,10771
8192,64,Paralelo V1,18463
8192,128,Paralelo V1,41905
8192,256,Paralelo V1,94401
8192,512,Paralelo V1,183058
8192,1024,Paralelo V1,367183
8192,2048,Paralelo V1,943436
8192,4096,Paralelo V1,1874838
8192,1,Secuencial,57
8192,1,Paralelo V1,112
8192,2,Paralelo V1,261
8192,4,Paralelo V1,436
8192,8,Paralelo V1,1419
8192,16,Paralelo V1,5340
8192,32,Paralelo V1,12452
8192,64,Paralelo V1,23329
8192,128,Paralelo V1,41516
8192,256,Paralelo V1,117100
8192,512,Paralelo V1,183163
8192,1024,Paralelo V1,434147
8192,2048,Paralelo V1,859106
8192,4096,Paralelo V1,1975081
8192,1,Secuencial,54
8192,1,Paralelo V1,123
8192,2,Paralelo V1,139
8192,4,Paralelo V1,375
8192,8,Paralelo V1,1122
8192,16,Paralelo V1,4099
8192,32,Paralelo V1,9871
8192,64,Paralelo V1,18607
8192,128,Paralelo V1,40345
8192,256,Paralelo V1,93191
8192,512,Paralelo V1,175055
8192,1024,Paralelo V1,354063
8192,2048,Paralelo V1,736452
8192,4096,Paralelo V1,1940297
8192,1,Secuencial,57
8192,1,Paralelo V1,145
8192,2,Paralelo V1,174
8192,4,Paralelo V1,410
8192,8,Paralelo V1,1540
8192,16,Paralelo V1,4712
8192,32,Paralelo V1,11440
8192,64,Paralelo V1,19309
8192,128,Paralelo V1,43263
8192,256,Paralelo V1,97361
8192,512,Paralelo V1,180554
8192,1024,Paralelo V1,377561
8192,2048,Paralelo V1,793270
8192,4096,Paralelo V1,1679762
8192,1,Secuencial,57
8192,1,Paralelo V1,84
8192,2,Paralelo V1,126
8192,4,Paralelo V1,272
8192,8,Paralelo V1,1191
8192,16,Paralelo V1,3969
8192,32,Paralelo V1,9904
8192,64,Paralelo V1,20144
8192,128,Paralelo V1,43357
8192,256,Paralelo V1,95059
8192,512,Paralelo V1,179999
8192,1024,Paralelo V1,354881
8192,2048,Paralelo V1,767993
8192,4096,Paralelo V1,1645535
8192,1,Secuencial,37
8192,1,Paralelo V1,74
8192,2,Paralelo V1,115
8192,4,Paralelo V1,200
8192,8,Paralelo V1,978
8192,16,Paralelo V1,3322
8192,32,Paralelo V1,10248
8192,64,Paralelo V1,18864
8192,128,Paralelo V1,41749
8192,256,Paralelo V1,88810
8192,512,Paralelo V1,175376
8192,1024,Paralelo V1,355604
8192,2048,Paralelo V1,786575
8192,4096,Paralelo V1,1596997
8192,1,Secuencial,57
8192,1,Paralelo V1,177
8192,2,Paralelo V1,349
8192,4,Paralelo V1,452
8192,8,Paralelo V1,1252
8192,16,Paralelo V1,3934
8192,32,Paralelo V1,10767
8192,64,Paralelo V1,18788
8192,128,Paralelo V1,41851
8192,256,Paralelo V1,92763
8192,512,Paralelo V1,172563
8192,1024,Paralelo V1,349728
8192,2048,Paralelo V1,763223
8192,4096,Paralelo V1,1611226
8192,1,Secuencial,57
8192,1,Paralelo V1,115
8192,2,Paralelo V1,170
8192,4,Paralelo V1,318
8192,8,Paralelo V1,1128
8192,16,Paralelo V1,3767
8192,32,Paralelo V1,9460
8192,64,Paralelo V1,17769
8192,128,Paralelo V1,41007
8192,256,Paralelo V1,93300
8192,512,Paralelo V1,174077
8192,1024,Paralelo V1,356808
8192,2048,Paralelo V1,727293
8192,4096,Paralelo V1,1694640
8192,1,Secuencial,37
8192,1,Paralelo V1,209
8192,2,Paralelo V1,116
8192,4,Paralelo V1,260
8192,8,Paralelo V1,1041
8192,16,Paralelo V1,3526
8192,32,Paralelo V1,9600
8192,64,Paralelo V1,20719
8192,128,Paralelo V1,46338
8192,256,Paralelo V1,106121
8192,512,Paralelo V1,197621
8192,1024,Paralelo V1,366229
8192,2048,Paralelo V1,780705
8192,4096,Paralelo V1,1818405
8192,1,Secuencial,57
8192,1,Paralelo V1,89
8192,2,Paralelo V1,132
8192,4,Paralelo V1,224
8192,8,Paralelo V1,1045
8192,16,Paralelo V1,3771
8192,32,Paralelo V1,10311
8192,64,Paralelo V1,18614
8192,128,Paralelo V1,46769
8192,256,Paralelo V1,103004
8192,512,Paralelo V1,198873
8192,1024,Paralelo V1,371173
8192,2048,Paralelo V1,791101
8192,4096,Paralelo V1,1705704
8192,1,Secuencial,57
8192,1,Paralelo V1,111
8192,2,Paralelo V1,163
8192,4,Paralelo V1,395
8192,8,Paralelo V1,1393
8192,16,Paralelo V1,4883
8192,32,Paralelo V1,11342
8192,64,Paralelo V1,21499
8192,128,Paralelo V1,46405
8192,256,Paralelo V1,99550
8192,512,Paralelo V1,189773
8192,1024,Paralelo V1,389085
8192,2048,Paralelo V1,826244
8192,4096,Paralelo V1,1654630
8192,1,Secuencial,57
8192,1,Paralelo V1,78
8192,2,Paralelo V1,131
8192,4,Paralelo V1,233
8192,8,Paralelo V1,1205
8192,16,Paralelo V1,3790
8192,32,Paralelo V1,10486
8192,64,Paralelo V1,18174
8192,128,Paralelo V1,42785
8192,256,Paralelo V1,92657
8192,512,Paralelo V1,171428
8192,1024,Paralelo V1,352479
8192,2048,Paralelo V1,814669
8192,4096,Paralelo V1,1955353
8192,1,Secuencial,57
8192,1,Paralelo V1,100
8192,2,Paralelo V1,177
8192,4,Paralelo V1,388
8192,8,Paralelo V1,1181
8192,16,Paralelo V1,3781
8192,32,Paralelo V1,10522
8192,64,Paralelo V1,18872
8192,128,Paralelo V1,42523
8192,256,Paralelo V1,92218
8192,512,Paralelo V1,173667
8192,1024,Paralelo V1,360338
8192,2048,Paralelo V1,750708
8192,4096,Paralelo V1,1967940
8192,1,Secuencial,40
8192,1,Paralelo V1,89
8192,2,Paralelo V1,164
8192,4,Paralelo V1,289
8192,8,Paralelo V1,1267
8192,16,Paralelo V1,4732
8192,32,Paralelo V1,11213
8192,64,Paralelo V1,20688
8192,128,Paralelo V1,43663
8192,256,Paralelo V1,98692
8192,512,Paralelo V1,196568
8192,1024,Paralelo V1,368504
8192,2048,Paralelo V1,768836
8192,4096,Paralelo V1,1912544
8192,1,Secuencial,37
8192,1,Paralelo V1,74
8192,2,Paralelo V1,117
8192,4,Paralelo V1,220
8192,8,Paralelo V1,1007
8192,16,Paralelo V1,3283
8192,32,Paralelo V1,10815
8192,64,Paralelo V1,18925
8192,128,Paralelo V1,44459
8192,256,Paralelo V1,98014
8192,512,Paralelo V1,185483
8192,1024,Paralelo V1,355934
8192,2048,Paralelo V1,757832
8192,4096,Paralelo V1,1910937
8192,1,Secuencial,37
8192,1,Paralelo V1,74
8192,2,Paralelo V1,115
8192,4,Paralelo V1,182
8192,8,Paralelo V1,1677
8192,16,Paralelo V1,4919
8192,32,Paralelo V1,12649
8192,64,Paralelo V1,24230
8192,128,Paralelo V1,47157
8192,256,Paralelo V1,100732
8192,512,Paralelo V1,205131
8192,1024,Paralelo V1,418340
8192,2048,Paralelo V1,753358
8192,4096,Paralelo V1,1800186
8192,1,Secuencial,57
8192,1,Paralelo V1,140
8192,2,Paralelo V1,203
8192,4,Paralelo V1,351
8192,8,Paralelo V1,1614
8192,16,Paralelo V1,4558
8192,32,Paralelo V1,10563
8192,64,Paralelo V1,18147
8192,128,Paralelo V1,41737
8192,256,Paralelo V1,92116
8192,512,Paralelo V1,180822
8192,1024,Paralelo V1,353821
8192,2048,Paralelo V1,758837
8192,4096,Paralelo V1,1611668
8192,1,Secuencial,57
8192,1,Paralelo V1,130
8192,2,Paralelo V1,258
8192,4,Paralelo V1,458
8192,8,Paralelo V1,1143
8192,16,Paralelo V1,3878
8192,32,Paralelo V1,11187
8192,64,Paralelo V1,19580
8192,128,Paralelo V1,40592
8192,256,Paralelo V1,89476
8192,512,Paralelo V1,177644
8192,1024,Paralelo V1,358850
8192,2048,Paralelo V1,772412
8192,4096,Paralelo V1,1853568
8192,1,Secuencial,37
8192,1,Paralelo V1,73
8192,2,Paralelo V1,108
8192,4,Paralelo V1,261
8192,8,Paralelo V1,968
8192,16,Paralelo V1,3223
8192,32,Paralelo V1,9896
8192,64,Paralelo V1,18289
8192,128,Paralelo V1,39681
8192,256,Paralelo V1,98619
8192,512,Paralelo V1,253272
8192,1024,Paralelo V1,433031
8192,2048,Paralelo V1,794626
8192,4096,Paralelo V1,1796614
8192,1,Secuencial,57
8192,1,Paralelo V1,219
8192,2,Paralelo V1,287
8192,4,Paralelo V1,391
8192,8,Paralelo V1,1435
8192,16,Paralelo V1,4948
8192,32,Paralelo V1,10819
8192,64,Paralelo V1,20399
8192,128,Paralelo V1,44081
8192,256,Paralelo V1,91742
8192,512,Paralelo V1,184514
8192,1024,Paralelo V1,375693
8192,2048,Paralelo V1,950225
8192,4096,Paralelo V1,1722459
8192,1,Secuencial,57
8192,1,Paralelo V1,120
8192,2,Paralelo V1,230
8192,4,Paralelo V1,506
8192,8,Paralelo V1,1484
8192,16,Paralelo V1,4890
8192,32,Paralelo V1,11882
8192,64,Paralelo V1,19346
8192,128,Paralelo V1,42027
8192,256,Paralelo V1,98794
8192,512,Paralelo V1,189886
8192,1024,Paralelo V1,377041
8192,2048,Paralelo V1,745844
8192,4096,Paralelo V1,1688063
8192,1,Secuencial,37
8192,1,Paralelo V1,74
8192,2,Paralelo V1,136
8192,4,Paralelo V1,294
8192,8,Paralelo V1,1045
8192,16,Paralelo V1,3524
8192,32,Paralelo V1,9865
8192,64,Paralelo V1,18588
8192,128,Paralelo V1,43605
8192,256,Paralelo V1,92404
8192,512,Paralelo V1,184329
8192,1024,Paralelo V1,363099
8192,2048,Paralelo V1,798191
8192,4096,Paralelo V1,1748257
8192,1,Secuencial,37
8192,1,Paralelo V1,74
8192,2,Paralelo V1,119
8192,4,Paralelo V1,224
8192,8,Paralelo V1,1069
8192,16,Paralelo V1,3410
8192,32,Paralelo V1,9867
8192,64,Paralelo V1,19141
8192,128,Paralelo V1,41688
8192,256,Paralelo V1,94347
8192,512,Paralelo V1,179667
8192,1024,Paralelo V1,361607
8192,2048,Paralelo V1,881810
8192,4096,Paralelo V1,1842501
8192,1,Secuencial,57
8192,1,Paralelo V1,136
8192,2,Paralelo V1,184
8192,4,Paralelo V1,361
8192,8,Paralelo V1,1142
8192,16,Paralelo V1,3886
8192,32,Paralelo V1,9967
8192,64,Paralelo V1,19404
8192,128,Paralelo V1,44348
8192,256,Paralelo V1,103752
8192,512,Paralelo V1,191310
8192,1024,Paralelo V1,387013
8192,2048,Paralelo V1,756149
8192,4096,Paralelo V1,1948009
8192,1,Secuencial,57
8192,1,Paralelo V1,100
8192,2,Paralelo V1,194
8192,4,Paralelo V1,314
8192,8,Paralelo V1,1418
8192,16,Paralelo V1,5250
8192,32,Paralelo V1,11997
8192,64,Paralelo V1,24353
8192,128,Paralelo V1,41256
8192,256,Paralelo V1,105363
8192,512,Paralelo V1,249037
8192,1024,Paralelo V1,455812
8192,2048,Paralelo V1,822164
8192,4096,Paralelo V1,2187154
8192,1,Secuencial,57
8192,1,Paralelo V1,92
